fold,model,accuracy,precision_macro,recall_macro,f1_macro,precision_lying,recall_lying,f1_lying,precision_running,recall_running,f1_running,precision_sitting,recall_sitting,f1_sitting,precision_standing,recall_standing,f1_standing,precision_walking,recall_walking,f1_walking,context,experiment,body_part_count,body_part_mode,body_part
11,svm,0.817966903073286,0.8458089773118616,0.8167498816893666,0.7858982371686482,0.9812206572769951,0.9653579676674364,0.9732246798603028,0.6825127334465195,0.9804878048780488,0.8048048048048048,0.7008695652173913,0.9734299516908212,0.8149646107178968,0.8717948717948718,0.2440191387559808,0.3813084112149533,0.9926470588235294,0.9204545454545454,0.9551886792452832,all_context,first_3_parts_plus_all,3,progressive,first_3
12,svm,0.9544352884149298,0.9575556737849816,0.954246558544041,0.9543561498300954,0.9927536231884058,0.9951573849878934,0.9939540507859734,0.8586497890295358,0.9951100244498776,0.9218573046432617,0.9974554707379136,0.9468599033816424,0.9714993804213136,0.946236559139785,0.8627450980392157,0.9025641025641026,0.9926829268292684,0.9713603818615753,0.9819059107358264,all_context,first_3_parts_plus_all,3,progressive,first_3
13,svm,0.7931998136935259,0.813303841184809,0.8001839292755395,0.773364254573207,0.9927536231884058,0.9602803738317756,0.97624703087886,0.6823529411764706,0.9926650366748166,0.8087649402390438,0.6491525423728813,0.8969555035128806,0.7531956735496559,0.7577639751552795,0.2711111111111111,0.3993453355155483,0.9844961240310076,0.8799076212471132,0.9292682926829268,all_context,first_3_parts_plus_all,3,progressive,first_3
14,svm,0.827060505002382,0.8690168216440515,0.8260133535163565,0.7909074206536199,0.9878345498783456,0.973621103117506,0.9806763285024156,0.5877192982456141,0.9804878048780488,0.7349177330895795,0.912087912087912,0.1990407673860911,0.326771653543307,0.8574423480083857,0.9927184466019418,0.9201349831271092,1.0,0.984198645598194,0.9920364050056882,all_context,first_3_parts_plus_all,3,progressive,first_3
15,svm,0.9699630314232902,0.9702524307078748,0.9702601733195808,0.9699172906339294,0.9906759906759908,0.9725400457665904,0.9815242494226328,0.9766355140186916,0.937219730941704,0.9565217391304348,0.9445676274944568,1.0,0.9714937286202964,0.9417249417249416,0.971153846153846,0.9562130177514792,0.9976580796252928,0.9703872437357632,0.9838337182448036,all_context,first_3_parts_plus_all,3,progressive,first_3
1,xgboost,0.8752974773917183,0.8938861079434706,0.8767258520808454,0.868343402461688,1.0,0.9951807228915662,0.997584541062802,0.9853300733496332,0.9975247524752476,0.991389913899139,0.6688524590163935,0.9357798165137616,0.780114722753346,0.8716814159292036,0.4646226415094339,0.6061538461538462,0.9435665914221218,0.990521327014218,0.9664739884393064,all_context,first_3_parts_plus_all,3,progressive,first_3
2,xgboost,0.8377445339470656,0.8510608524639764,0.8603957587146625,0.7832625942771205,1.0,0.9951219512195122,0.9975550122249388,0.2772020725388601,0.9907407407407408,0.4331983805668016,0.978102189781022,0.3284313725490196,0.4917431192660551,1.0,0.9901477832512317,0.995049504950495,1.0,0.9975369458128078,0.998766954377312,all_context,first_3_parts_plus_all,3,progressive,first_3
3,xgboost,0.9731696225557072,0.974784476900276,0.9723175223588484,0.9730759309796244,0.9975786924939468,0.988009592326139,0.9927710843373494,0.944337811900192,0.9820359281437124,0.9628180039138944,0.9627039627039627,0.9904076738609112,0.9763593380614656,0.9868073878627968,0.9055690072639224,0.9444444444444444,0.9824945295404814,0.9955654101995566,0.9889867841409692,all_context,first_3_parts_plus_all,3,progressive,first_3
4,xgboost,0.6620194338825518,0.6761918338957433,0.6899289547979783,0.6414511156543787,0.9467849223946784,0.9552572706935124,0.9510022271714922,0.7745664739884393,0.3878437047756874,0.5168756027000965,0.4338235294117647,0.9833333333333332,0.6020408163265306,0.3179190751445087,0.137844611528822,0.1923076923076923,0.907865168539326,0.9853658536585366,0.945029239766082,all_context,first_3_parts_plus_all,3,progressive,first_3
5,xgboost,0.8776337115072933,0.8804767951191742,0.8952750673544425,0.8802177563442578,0.9217758985200846,0.9931662870159452,0.956140350877193,1.0,0.7401894451962111,0.8506998444790047,0.8665158371040724,0.8845265588914549,0.8754285714285714,0.6419294990723562,0.871536523929471,0.7393162393162394,0.9721627408993576,0.9869565217391304,0.9795037756202803,all_context,first_3_parts_plus_all,3,progressive,first_3
6,xgboost,0.7893258426966292,0.7308421977506877,0.7929266506993166,0.7248600221855371,0.933184855233853,0.9858823529411764,0.9588100686498856,1.0,0.9908883826879272,0.9954233409610984,0.2222222222222222,0.0045977011494252,0.009009009009009,0.5036231884057971,0.9928571428571428,0.6682692307692307,0.9951807228915662,0.9904076738609112,0.9927884615384616,all_context,first_3_parts_plus_all,3,progressive,first_3
7,xgboost,0.7026903784769721,0.7167738780958653,0.7006382336508599,0.6662699219097533,1.0,0.9814385150812064,0.990632318501171,0.4961748633879781,0.934156378600823,0.648108493932905,0.6443418013856813,0.6488372093023256,0.6465816917728853,0.4461538461538462,0.0662100456621004,0.1153081510934393,0.9971988795518208,0.8725490196078431,0.930718954248366,all_context,first_3_parts_plus_all,3,progressive,first_3
8,xgboost,0.3904627006610009,0.4221001221001221,0.3998560064184063,0.2807600911603978,0.2533577533577533,0.992822966507177,0.4036964980544747,0.8571428571428571,0.9558823529411764,0.9038238702201622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0505747126436781,0.0962800875273523,all_context,first_3_parts_plus_all,3,progressive,first_3
9,xgboost,0.9429469901168014,0.9467557524645382,0.951230852236452,0.9454487739210832,0.9857142857142858,0.9951923076923076,0.9904306220095692,1.0,0.7985212569316081,0.8879753340184995,0.9507829977628636,0.9906759906759908,0.9703196347031964,0.8276553106212425,0.971764705882353,0.8939393939393939,0.969626168224299,1.0,0.9845788849347568,all_context,first_3_parts_plus_all,3,progressive,first_3
10,xgboost,0.9732519943688408,0.9746360605081772,0.9731370176152152,0.973473659130826,1.0,0.9552941176470588,0.9771359807460892,1.0,0.9882352941176472,0.9940828402366864,0.9853658536585366,0.9528301886792452,0.9688249400479616,0.9253731343283582,0.9931350114416476,0.958057395143488,0.9624413145539906,0.9761904761904762,0.9692671394799054,all_context,first_3_parts_plus_all,3,progressive,first_3
11,xgboost,0.8023640661938535,0.8601684233570562,0.8002551693189076,0.7325882012421818,0.7040650406504065,1.0,0.8263358778625954,0.9311926605504588,0.9902439024390244,0.9598108747044918,0.6655844155844156,0.9903381642512076,0.7961165048543689,1.0,0.0502392344497607,0.0956719817767653,1.0,0.9704545454545456,0.9850057670126874,all_context,first_3_parts_plus_all,3,progressive,first_3
12,xgboost,0.81047018904508,0.8994237177020716,0.8111127453725407,0.7614841763137595,0.9975786924939468,0.9975786924939468,0.9975786924939468,0.9975490196078431,0.9951100244498776,0.996328029375765,1.0,0.0797101449275362,0.1476510067114094,0.5139240506329114,0.9950980392156864,0.67779632721202,0.9880668257756564,0.9880668257756564,0.9880668257756564,all_context,first_3_parts_plus_all,3,progressive,first_3
13,xgboost,0.7480204937121565,0.7324651593214672,0.7562342977560311,0.7160155466740112,1.0,0.9883177570093458,0.9941245593419508,0.5244215938303342,0.9975550122249388,0.6874473462510531,0.821917808219178,0.702576112412178,0.7575757575757576,0.35,0.1088888888888888,0.1661016949152542,0.9659863945578232,0.9838337182448036,0.9748283752860412,all_context,first_3_parts_plus_all,3,progressive,first_3
14,xgboost,0.7679847546450691,0.8402802902309361,0.7760613214537818,0.7420334084018565,0.918552036199095,0.973621103117506,0.9452852153667056,0.5282522996057819,0.9804878048780488,0.6865926558497011,0.9081885856079404,0.8776978417266187,0.8926829268292683,0.8691358024691358,0.8543689320388349,0.8616891064871481,0.9772727272727272,0.1941309255079006,0.3239171374764595,all_context,first_3_parts_plus_all,3,progressive,first_3
15,xgboost,0.8488909426987061,0.8965954982016232,0.8433432063062295,0.8225319591470077,1.0,0.977116704805492,0.988425925925926,0.6019021739130435,0.9932735426008968,0.7495769881556683,0.9403973509933776,1.0,0.969283276450512,0.940677966101695,0.2668269230769231,0.4157303370786517,1.0,0.979498861047836,0.9896432681242808,all_context,first_3_parts_plus_all,3,progressive,first_3
1,random_forest,0.7705854355069015,0.8397173155511559,0.7721561269134595,0.7534117442160955,0.9785714285714284,0.9903614457831326,0.9844311377245508,0.6175115207373272,0.995049504950495,0.762085308056872,0.6698113207547169,0.9770642201834864,0.7947761194029851,0.9326923076923076,0.4575471698113207,0.6139240506329114,1.0,0.4407582938388625,0.6118421052631579,all_context,first_4_parts_plus_all,4,progressive,first_4
2,random_forest,0.9677790563866512,0.9337896566710128,0.9711873402757982,0.9460284715542128,1.0,0.997560975609756,0.9987789987789988,0.6858974358974359,0.9907407407407408,0.8106060606060606,1.0,0.8700980392156863,0.9305373525557012,0.9830508474576272,1.0,0.9914529914529916,1.0,0.9975369458128078,0.998766954377312,all_context,first_4_parts_plus_all,4,progressive,first_4
3,random_forest,0.9490677580718508,0.9537857320973232,0.953747792187148,0.9504625915852266,0.9975786924939468,0.988009592326139,0.9927710843373494,0.9927184466019418,0.8163672654690619,0.895947426067908,0.971830985915493,0.9928057553956836,0.98220640569395,0.8112449799196787,0.9782082324455206,0.8869374313940724,0.9955555555555556,0.9933481152993348,0.9944506104328524,all_context,first_4_parts_plus_all,4,progressive,first_4
4,random_forest,0.6996197718631179,0.7254421646666825,0.7199332024696048,0.6897330763262983,0.9908045977011494,0.96420581655481,0.9773242630385488,0.9572649572649572,0.4862518089725036,0.6449136276391555,0.4841363102232667,0.9809523809523808,0.6483084185680567,0.233009708737864,0.1804511278195488,0.2033898305084746,0.9619952494061758,0.9878048780487804,0.9747292418772564,all_context,first_4_parts_plus_all,4,progressive,first_4
5,random_forest,0.8476499189627229,0.8757376073530978,0.8805725734325757,0.85982825851838,0.9976851851851852,0.9817767653758542,0.989667049368542,0.9955456570155902,0.6048714479025711,0.7525252525252525,0.8908296943231441,0.9422632794457276,0.915824915824916,0.5389312977099237,0.889168765743073,0.6711026615969582,0.9556962025316456,0.9847826086956522,0.9700214132762311,all_context,first_4_parts_plus_all,4,progressive,first_4
6,random_forest,0.949438202247191,0.9573811401955634,0.9502382373400996,0.94957015559735,0.9905437352245864,0.9858823529411764,0.9882075471698112,0.9976798143851509,0.979498861047836,0.9885057471264368,0.9942528735632185,0.7954022988505747,0.8837803320561941,0.8092485549132948,1.0,0.8945686900958466,0.9951807228915662,0.9904076738609112,0.9927884615384616,all_context,first_4_parts_plus_all,4,progressive,first_4
7,random_forest,0.7688098495212038,0.7993657487832329,0.7669708173515858,0.7423409533166744,0.9976470588235294,0.9837587006960556,0.9906542056074766,0.6711111111111111,0.9320987654320988,0.7803617571059431,0.6103286384976526,0.9069767441860463,0.7296538821328344,0.717741935483871,0.2031963470319634,0.3167259786476868,1.0,0.8088235294117647,0.8943089430894309,all_context,first_4_parts_plus_all,4,progressive,first_4
8,random_forest,0.352219074598678,0.1509105051429868,0.3617224880382775,0.2103601998037107,0.4289340101522843,0.8086124401913876,0.560530679933665,0.3256185155626496,1.0,0.4912703190848886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_context,first_4_parts_plus_all,4,progressive,first_4
9,random_forest,0.9317160826594788,0.9456878480183428,0.942359211008,0.9366782414226524,1.0,0.9879807692307692,0.9939540507859734,1.0,0.744916820702403,0.8538135593220338,0.983720930232558,0.986013986013986,0.9848661233993016,0.7447183098591549,0.9952941176470588,0.851963746223565,1.0,0.9975903614457832,0.9987937273823884,all_context,first_4_parts_plus_all,4,progressive,first_4
10,random_forest,0.8460816518066635,0.8734515759646382,0.847189679671359,0.8427242401669212,1.0,0.6070588235294118,0.7554904831625183,0.7680890538033395,0.9741176470588236,0.8589211618257261,0.7175438596491228,0.964622641509434,0.8229376257545271,0.8888888888888888,0.7139588100686499,0.7918781725888325,0.9927360774818402,0.9761904761904762,0.9843937575030012,all_context,first_4_parts_plus_all,4,progressive,first_4
11,random_forest,0.83451536643026,0.8950783201663729,0.8328950379821229,0.804824135362243,1.0,0.9861431870669746,0.9930232558139536,0.9462616822429908,0.9878048780487804,0.9665871121718376,0.5603799185888738,0.997584541062802,0.7176368375325803,0.96875,0.2224880382775119,0.3618677042801556,1.0,0.9704545454545456,0.9850057670126874,all_context,first_4_parts_plus_all,4,progressive,first_4
12,random_forest,0.9883664566165778,0.9884312714900204,0.988399903803988,0.9883658354271848,1.0,0.9903147699757868,0.9951338199513382,0.9783653846153846,0.9951100244498776,0.9866666666666668,0.9951338199513382,0.9879227053140096,0.9915151515151516,0.9710843373493976,0.9877450980392156,0.9793438639125152,0.9975728155339806,0.9809069212410502,0.9891696750902528,all_context,first_4_parts_plus_all,4,progressive,first_4
13,random_forest,0.8192827200745226,0.8375498365237591,0.822129568234263,0.816892228045903,1.0,0.9626168224299064,0.9809523809523808,0.7152899824253075,0.9951100244498776,0.8323108384458078,0.8816793893129771,0.5409836065573771,0.6705370101596516,0.6096033402922756,0.6488888888888888,0.628632938643703,0.9811764705882352,0.9630484988452656,0.972027972027972,all_context,first_4_parts_plus_all,4,progressive,first_4
14,random_forest,0.7432110528823249,0.8321113588280579,0.7534516286298999,0.6924878371045831,1.0,0.9760191846522782,0.9878640776699028,0.4808612440191387,0.9804878048780488,0.6452648475120385,0.9969512195121952,0.7841726618705036,0.8778523489932886,0.8003913894324853,0.9927184466019418,0.886240520043337,0.8823529411764706,0.0338600451467268,0.0652173913043478,all_context,first_4_parts_plus_all,4,progressive,first_4
15,random_forest,0.9768946395563772,0.9771303969958612,0.9770024845001398,0.9768297087492804,0.9953379953379954,0.977116704805492,0.9861431870669746,0.9908045977011494,0.9663677130044844,0.978433598183882,0.9443207126948776,0.9953051643192488,0.9691428571428572,0.9551886792452832,0.9735576923076924,0.9642857142857144,1.0,0.9726651480637812,0.9861431870669746,all_context,first_4_parts_plus_all,4,progressive,first_4
1,svm,0.9043312708234176,0.9136368939336734,0.9055906927105768,0.9034404334404332,0.971764705882353,0.9951807228915662,0.9833333333333332,0.9804878048780488,0.995049504950495,0.9877149877149876,0.7334558823529411,0.9151376146788992,0.8142857142857143,0.8848684210526315,0.6344339622641509,0.739010989010989,0.9976076555023924,0.9881516587677726,0.9928571428571428,all_context,first_4_parts_plus_all,4,progressive,first_4
2,svm,0.9930955120828538,0.9876458669126652,0.9927438939317432,0.9901251164378078,0.9927184466019418,0.997560975609756,0.9951338199513382,0.9553571428571428,0.9907407407407408,0.9727272727272728,0.9926289926289926,0.9901960784313726,0.9914110429447852,0.9975247524752476,0.9926108374384236,0.9950617283950616,1.0,0.9926108374384236,0.9962917181705808,all_context,first_4_parts_plus_all,4,progressive,first_4
3,svm,0.9408822191905412,0.9449975725430836,0.9457919791107384,0.9422011227938654,0.9927710843373494,0.988009592326139,0.9903846153846154,0.9779951100244498,0.7984031936127745,0.8791208791208791,0.9584295612009238,0.9952038369304556,0.976470588235294,0.8024439918533605,0.953995157384988,0.8716814159292036,0.9933481152993348,0.9933481152993348,0.9933481152993348,all_context,first_4_parts_plus_all,4,progressive,first_4
4,svm,0.7266582171525138,0.7609952731017032,0.7476400918200934,0.7083013213212309,0.7552447552447552,0.9664429530201344,0.8478900883218842,0.9807162534435262,0.5151953690303908,0.6755218216318786,0.5097560975609756,0.9952380952380953,0.6741935483870968,0.6333333333333333,0.2857142857142857,0.3937823834196891,0.925925925925926,0.975609756097561,0.9501187648456056,all_context,first_4_parts_plus_all,4,progressive,first_4
5,svm,0.7824149108589952,0.7968003124905813,0.80344723308946,0.7936689224284702,0.985981308411215,0.9612756264236902,0.9734717416378316,0.8040665434380776,0.5886332882273342,0.6796875,0.8044806517311609,0.9122401847575058,0.854978354978355,0.4217311233885819,0.5768261964735516,0.4872340425531914,0.967741935483871,0.9782608695652174,0.972972972972973,all_context,first_4_parts_plus_all,4,progressive,first_4
6,svm,0.7869850187265918,0.8614162551740028,0.7904615172257909,0.7400363699856392,0.9928909952606636,0.9858823529411764,0.9893742621015348,0.9588100686498856,0.9544419134396356,0.95662100456621,0.8709677419354839,0.0620689655172413,0.1158798283261802,0.4844124700239808,0.961904761904762,0.6443381180223285,1.0,0.988009592326139,0.993968636911942,all_context,first_4_parts_plus_all,4,progressive,first_4
